id,match_id,minute,second,period,event_type,outcome,team_name,player_name,x,y,is_shot,is_goal,qualifier_text,body_part,shot_zone,shot_distance,shot_angle,is_big_chance,is_header,is_right_foot,is_left_foot,is_penalty,is_volley,first_touch,from_corner,is_counter
148335,100,34,55.0,FirstHalf,SavedShot,Successful,Sunderland,Bertrand Traoré,89.2,33.7,1,0,blockedy 36.5 firsttouch boxright goalmouthy 50.6 oppositerelatedevent 290 goalmouthz 19 blockedx 91.0 leftfoot lowcentre regularplay volley blocked zone center,Left foot,Box,19.553260597659914,0.9856305950696969,0,0,0,1,0,1,1,0,0
148342,100,35,15.0,FirstHalf,MissedShots,Successful,Sunderland,Lutsharel Geertruida,77.8,57.0,1,0,goalmouthy 48.2 outofboxcentre regularplay goalmouthz 66.7 firsttouch volley rightfoot zone center misshigh,Right foot,Box,23.277456905770443,0.30544765107798005,0,0,1,0,0,1,1,0,0
148399,100,38,24.0,FirstHalf,SavedShot,Successful,Sunderland,Wilson Isidor,89.0,52.3,1,0,relatedeventid 395 assisted rightfoot blockedx 90.2 regularplay zone center goalmouthz 19 blockedy 52.2 goalmouthy 51.1 blocked lowcentre boxcentre intentionalassist oppositerelatedevent 305,Right foot,Box,11.237882362794158,0.2061213418753068,0,0,1,0,0,0,0,0,0
148438,100,40,57.0,FirstHalf,SavedShot,Successful,Sunderland,Nordi Mukiele,83.7,30.3,1,0,goalmouthz 19 blockedy 33.4 zone center intentionalassist goalmouthy 50.7 blocked leftfoot assisted regularplay relatedeventid 421 boxright oppositerelatedevent 324 blockedx 86.2 lowcentre,Left foot,Box,25.569122002915936,0.879563294128957,0,0,0,1,0,0,0,0,0
148448,100,41,11.0,FirstHalf,SavedShot,Successful,Sunderland,Bertrand Traoré,86.7,37.6,1,0,lowcentre zone center blockedx 88.4 blockedy 39.0 individualplay leftfoot setpiece goalmouthy 48.6 oppositerelatedevent 329 blocked assisted boxcentre relatedeventid 424 goalmouthz 19,Left foot,Box,18.183783984638616,0.7503930131327476,0,0,0,1,0,0,0,0,0
148480,100,43,30.0,FirstHalf,MissedShots,Successful,Sunderland,Dan Ballard,95.1,56.4,1,0,firsttouch zone center relatedeventid 451 throwinsetpiece goalmouthz 20.8 assisted blockedy 49.6 blockedx 98.0 intentionalassist head goalmouthy 40.2 missright smallboxleft,Head,SmallBox,8.060397012554656,0.917369985614134,0,1,0,0,0,0,1,0,0
148552,100,45,39.0,SecondHalf,SavedShot,Successful,Sunderland,Enzo Le Fée,89.2,67.7,1,0,individualplay regularplay lowcentre oppositerelatedevent 379 blocked relatedeventid 495 zone center goalmouthy 51.5 blockedx 89.9 rightfoot boxleft blockedy 66.6 assisted goalmouthz 19,Right foot,Box,20.734753434752967,1.0229327952930614,0,0,1,0,0,0,0,0,0
148556,100,45,42.0,SecondHalf,Goal,Successful,Sunderland,Granit Xhaka,81.6,60.9,1,1,assisted outofboxcentre intentionalassist zone center goalmouthy 47.7 firsttouch goalmouthz 32.3 leftfoot highright regularplay relatedeventid 497,Left foot,Box,21.38621051051355,0.5348060868980449,0,0,0,1,0,0,1,0,0
148585,100,48,3.0,SecondHalf,MissedShots,Successful,Sunderland,Enzo Le Fée,74.8,59.8,1,0,rightfoot relatedeventid 511 assisted goalmouthy 60 intentionalassist firsttouch missleft blockedx 83.3 goalmouthz 18.1 outofboxcentre zone center regularplay blockedy 59.2,Right foot,Box,27.038491082159155,0.37089128881266226,0,0,1,0,0,0,1,0,0
148786,100,62,16.0,SecondHalf,SavedShot,Successful,Sunderland,Reinildo Mandava,90.8,66.2,1,0,leftfoot intentionalassist goalmouthz 19 setpiece blockedy 63 zone center lowcentre blocked goalmouthy 50.3 relatedeventid 627 boxleft oppositerelatedevent 490 assisted blockedx 92.7,Left foot,Box,18.630083198955397,1.0543133220981686,0,0,0,1,0,0,0,0,0
148791,100,62,24.0,SecondHalf,MissedShots,Successful,Sunderland,Bertrand Traoré,81.3,42.3,1,0,assisted zone center goalmouthz 12.5 setpiece relatedeventid 630 goalmouthy 67.9 blockedy 49.8 missleft intentionalassist outofboxcentre blockedx 89.0 leftfoot,Left foot,Box,20.223253941935262,0.3906070436976869,0,0,0,1,0,0,0,0,0
148914,100,70,18.0,SecondHalf,MissedShots,Successful,Sunderland,Wilson Isidor,87.0,70.5,1,0,assisted individualplay zone center goalmouthy 59.2 goalmouthz 79.2 leftfoot boxleft highleft fastbreak relatedeventid 698,Left foot,Box,24.27447218787671,1.0056468867881372,0,0,0,1,0,0,0,0,1
148947,100,73,36.0,SecondHalf,SavedShot,Successful,Sunderland,Dan Ballard,96.1,54.9,1,0,lowleft intentionalassist blocked assisted oppositerelatedevent 577 firsttouch zone center goalmouthz 19 smallboxcentre sixyardblock fromcorner goalmouthy 52.0 head blockedx 96.5 relatedeventid 723 blockedy 54.6,Head,SmallBox,6.262587324740473,0.8985491449879319,0,1,0,0,0,0,1,1,0
149003,100,76,22.0,SecondHalf,SavedShot,Successful,Sunderland,Wilson Isidor,90.0,42.4,1,0,firsttouch regularplay blockedy 48.4 zone center blockedx 98.8 goalmouthz 5.7 goalmouthy 46.1 oppositerelatedevent 601 lowright rightfoot boxcentre,Right foot,Box,12.560254774486067,0.6498704494119477,0,0,1,0,0,0,1,0,0
149056,100,80,1.0,SecondHalf,SavedShot,Successful,Sunderland,Trai Hume,92.0,48.3,1,0,goalmouthy 45.6 regularplay firsttouch goalmouthz 10.8 blockedx 98.9 oppositerelatedevent 634 relatedeventid 781 head boxcentre assisted blockedy 48.9 intentionalassist zone center lowright,Head,Box,8.178630692236936,0.20938539295349584,0,1,0,0,0,0,1,0,0
149064,100,80,41.0,SecondHalf,MissedShots,Successful,Sunderland,Nordi Mukiele,92.4,48.9,1,0,bigchance boxcentre zone center highright goalmouthy 28.1 relatedeventid 787 fromcorner firsttouch goalmouthz 73.6 intentionalassist head assisted,Head,Box,7.6791926658991905,0.1437386731483265,1,1,0,0,0,0,1,1,0
149099,100,84,11.0,SecondHalf,SavedShot,Successful,Everton,Vitalii Mykolenko,77.4,73.0,1,0,blockedy 52.0 regularplay goalmouthz 8.9 leftfoot blockedx 99.1 lowleft zone center individualplay outofboxcentre goalmouthy 54.1 oppositerelatedevent 809,Left foot,Box,32.24530973645624,0.7941698682418913,0,0,0,1,0,0,0,0,0
582103,101,0,16.0,FirstHalf,SavedShot,Successful,Tottenham,Xavi Simons,80.4,50.0,1,0,goalmouthz 19 blocked blockedy 50.2 regularplay blockedx 83.7 goalmouthy 51.1 oppositerelatedevent 7 zone center rightfoot outofboxcentre lowcentre,Right foot,Box,19.599999999999994,0.0,0,0,1,0,0,0,0,0,0
582342,101,15,43.0,FirstHalf,MissedShots,Successful,Tottenham,Richarlison,91.2,49.1,1,0,regularplay bigchance assisted missleft zone center relatedeventid 142 otherbodypart boxcentre goalmouthz 5.6 intentionalassist goalmouthy 65.2,Other,Box,8.845903006477064,0.10191836748087375,1,0,0,0,0,0,0,0,0
582361,101,16,46.0,FirstHalf,MissedShots,Successful,Tottenham,Pape Matar Sarr,75.7,35.8,1,0,goalmouthz 98.6 regularplay rightfoot highleft goalmouthy 56.5 zone center individualplay outofboxcentre firsttouch volley,Right foot,Box,28.144804138597234,0.528841711702909,0,0,1,0,0,1,1,0,0
582445,101,21,13.0,FirstHalf,SavedShot,Successful,Man United,Matheus Cunha,90.3,33.8,1,0,blockedx 92.4 lowleft individualplay goalmouthz 9.7 zone center blockedy 36.6 boxright goalmouthy 52.9 blocked oppositerelatedevent 200 assisted rightfoot relatedeventid 818 regularplay,Right foot,Box,18.882002012498575,1.0312850914879983,0,0,1,0,0,0,0,0,0
582576,101,31,19.0,FirstHalf,MissedShots,Successful,Man United,Bryan Mbeumo,91.4,50.0,1,0,goalmouthz 2.8 assisted blockedy 38.3 missright blockedx 93.8 head bigchance zone center intentionalassist boxcentre goalmouthy 12.4 firsttouch regularplay relatedeventid 274,Head,Box,8.599999999999994,0.0,1,1,0,0,0,0,1,0,0
582583,101,31,28.0,FirstHalf,Goal,Successful,Man United,Bryan Mbeumo,92.1,57.0,1,1,relatedeventid 279 goalmouthy 53.2 firsttouch boxcentre head regularplay intentionalassist goalmouthz 23.4 zone center assisted highleft bigchance,Head,Box,10.55509355714103,0.7250687778577548,1,1,0,0,0,0,1,0,0
582973,101,53,30.0,SecondHalf,SavedShot,Successful,Tottenham,Cristian Romero,92.9,51.9,1,0,intentionalassist zone center volley firsttouch boxcentre assisted blockedx 99.5 relatedeventid 533 rightfoot highcentre throwinsetpiece goalmouthy 51.5 goalmouthz 20.3 oppositerelatedevent 462 blockedy 50.5 bigchance,Right foot,Box,7.3498299300051775,0.2614788157122493,1,0,1,0,0,1,1,0,0
582994,101,55,16.0,SecondHalf,SavedShot,Successful,Tottenham,João Palhinha,88.9,53.8,1,0,blockedx 98.1 firsttouch blockedy 51.1 oppositerelatedevent 470 volley goalmouthy 47.8 lowright setpiece rightfoot goalmouthz 17.1 boxcentre zone center,Right foot,Box,11.732433677630565,0.3298366315262153,0,0,1,0,0,1,1,0,0
583244,101,69,39.0,SecondHalf,MissedShots,Successful,Man United,Bruno Fernandes,84.4,46.4,1,0,boxcentre goalmouthy 40.5 assisted zone center rightfoot relatedeventid 597 highright goalmouthz 70.8 regularplay intentionalassist,Right foot,Box,16.009996876951593,0.22679884805388603,0,0,1,0,0,0,0,0,0
583420,101,81,24.0,SecondHalf,SavedShot,Successful,Tottenham,Richarlison,82.8,73.0,1,0,lowcentre blocked goalmouthz 19 rightfoot blockedy 70.8 oppositerelatedevent 692 blockedx 84.6 goalmouthy 51.7 assisted zone center relatedeventid 797 regularplay outofboxcentre,Right foot,Box,28.720027855139698,0.9286879747612353,0,0,1,0,0,0,0,0,0
583461,101,83,6.0,SecondHalf,Goal,Successful,Tottenham,Mathys Tel,87.8,54.4,1,1,boxcentre assisted goalmouthy 46.6 regularplay relatedeventid 811 highright zone center intentionalassist goalmouthz 24.7 rightfoot,Right foot,Box,12.969194269498782,0.34613596356936055,0,0,1,0,0,0,0,0,0
583533,101,88,58.0,SecondHalf,MissedShots,Successful,Tottenham,Mathys Tel,89.3,55.2,1,0,firsttouch volley blockedx 98.4 boxcentre relatedeventid 856 intentionalassist zone center blockedy 44.8 missright goalmouthz 8.3 assisted goalmouthy 40.5 leftfoot regularplay,Left foot,Box,11.896638180595394,0.45236989166241076,0,0,0,1,0,1,1,0,0
583556,101,90,36.0,SecondHalf,SavedShot,Successful,Tottenham,Wilson Odobert,78.4,61.7,1,0,goalmouthy 47.5 rightfoot lowright blocked fromcorner zone center blockedy 53.6 goalmouthz 19 blockedx 90.7 outofboxcentre bigchancecreated keypass,Right foot,Box,24.565219315121123,0.4964227534048821,1,0,1,0,0,0,0,1,0
583558,101,90,37.0,SecondHalf,Goal,Successful,Tottenham,Richarlison,90.5,50.9,1,1,head boxcentre fromcorner goalmouthy 45.7 zone center assisted lowright relatedeventid 872 firsttouch bigchance goalmouthz 10.1,Head,Box,9.542536350467836,0.09445493539504651,1,1,0,0,0,0,1,1,0
583607,101,95,18.0,SecondHalf,Goal,Successful,Man United,Matthijs de Ligt,97.5,41.9,1,1,firsttouch intentionalassist goalmouthy 46.1 zone center smallboxright relatedeventid 798 head highright goalmouthz 26.6 assisted fromcorner,Head,SmallBox,8.477027781009097,1.2714300927375446,0,1,0,0,0,0,1,1,0
158256,102,1,42.0,FirstHalf,SavedShot,Successful,Everton,Thierno Barry,91.7,53.0,1,0,blocked intentionalassist oppositerelatedevent 16 zone center goalmouthy 53.4 blockedx 93.3 relatedeventid 35 rightfoot assisted regularplay boxcentre lowleft goalmouthz 19 blockedy 53.1,Right foot,Box,8.825531145489203,0.3468348975810077,0,0,1,0,0,0,0,0,0
158337,102,6,3.0,FirstHalf,MissedShots,Successful,Everton,Thierno Barry,92.5,55.1,1,0,firsttouch relatedeventid 86 assisted boxcentre bigchance goalmouthy 58.7 head zone center intentionalassist regularplay goalmouthz 51.4,Head,Box,9.069729874698586,0.5971766580926777,1,1,0,0,0,0,1,0,0
158403,102,10,48.0,FirstHalf,SavedShot,Successful,Everton,James Garner,69.8,51.9,1,0,highleft outofboxcentre blockedy 50.4 goalmouthz 29.7 blockedx 99.3 oppositerelatedevent 91 goalmouthy 52.9 directfreekick zone center rightfoot,Right foot,Box,30.25970918564817,0.06283109609916902,0,0,1,0,0,0,0,0,0
158510,102,20,27.0,FirstHalf,SavedShot,Successful,Fulham,Alex Iwobi,87.8,49.5,1,0,firsttouch blockedx 98.8 zone center intentionalassist regularplay assisted goalmouthz 17.1 blockedy 50.2 relatedeventid 151 oppositerelatedevent 172 boxcentre goalmouthy 46.1 lowright head,Head,Box,12.210241602851275,0.04096068353431556,0,1,0,0,0,0,1,0,0
158574,102,26,24.0,FirstHalf,MissedShots,Successful,Everton,Iliman Ndiaye,78.3,48.8,1,0,fromcorner assisted relatedeventid 206 goalmouthz 2.8 goalmouthy 58.3 outofboxcentre intentionalassist leftfoot firsttouch zone center,Left foot,Box,21.733154395991395,0.055243272989901365,0,0,0,1,0,0,1,1,0
158582,102,27,58.0,FirstHalf,SavedShot,Successful,Everton,James Garner,79.7,70.9,1,0,blockedx 91.6 zone center goalmouthy 48.8 blockedy 56.9 outofboxcentre lowcentre rightfoot blocked oppositerelatedevent 198 directfreekick goalmouthz 19,Right foot,Box,29.135888522576415,0.7999602407901871,0,0,1,0,0,0,0,0,0
158677,102,33,38.0,FirstHalf,SavedShot,Successful,Fulham,Raúl Jiménez,85.3,46.1,1,0,goalmouthy 52.4 regularplay zone center lowleft blockedx 98.0 assisted oppositerelatedevent 269 goalmouthz 8.2 relatedeventid 246 blockedy 49.3 boxcentre intentionalassist rightfoot firsttouch,Right foot,Box,15.208550226763894,0.2593317444006847,0,0,1,0,0,0,1,0,0
158716,102,38,52.0,FirstHalf,SavedShot,Successful,Fulham,Raúl Jiménez,81.6,46.4,1,0,blockedx 87.9 directfreekick goalmouthy 49.6 zone center blockedy 47.5 outofboxcentre goalmouthz 19 blocked lowcentre rightfoot,Right foot,Box,18.748866632412753,0.19321148384780604,0,0,1,0,0,0,0,0,0
158718,102,38,55.0,FirstHalf,SavedShot,Successful,Fulham,Kevin,76.8,60.0,1,0,goalmouthy 51.5 rightfoot goalmouthz 19 zone center relatedeventid 270 blockedy 58.8 blocked oppositerelatedevent 293 lowcentre setpiece outofboxcentre blockedx 79.9 assisted,Right foot,Box,25.263412279421008,0.40697078536877124,0,0,1,0,0,0,0,0,0
158782,102,45,12.0,FirstHalf,SavedShot,Successful,Everton,James Garner,79.4,56.0,1,0,goalmouthy 52.5 throwinsetpiece blocked outofboxcentre assisted goalmouthz 19 blockedx 82.8 relatedeventid 338 rightfoot lowleft blockedy 55.4 firsttouch intentionalassist oppositerelatedevent 298 zone center,Right foot,Box,21.456001491424253,0.2834212531480522,0,0,1,0,0,0,1,0,0
158930,102,47,2.0,SecondHalf,SavedShot,Successful,Fulham,Harry Wilson,84.4,26.6,1,0,blocked relatedeventid 388 blockedx 85.9 zone center regularplay goalmouthy 53.9 leftfoot assisted oppositerelatedevent 404 blockedy 29.2 individualplay lowleft goalmouthz 19 boxright,Left foot,Box,28.123299948619113,0.9827937232473292,0,0,0,1,0,0,0,0,0
158846,102,48,36.0,FirstHalf,SavedShot,Successful,Everton,James Tarkowski,96.7,43.0,1,0,firsttouch goalmouthz 33.5 throwinsetpiece highcentre relatedeventid 367 assisted blockedx 99.4 goalmouthy 50.3 smallboxright intentionalassist zone center oppositerelatedevent 347 blockedy 47.3 head,Head,SmallBox,7.73886296557834,1.1302659861783837,0,1,0,0,0,0,1,0,0
158849,102,48,38.0,FirstHalf,Goal,Successful,Everton,Idrissa Gueye,94.9,56.4,1,1,goalmouthy 54.2 relatedeventid 370 zone center firsttouch goalmouthz 13.3 smallboxleft throwinsetpiece bigchance lowleft rightfoot assisted,Right foot,SmallBox,8.183520025025901,0.8979637792011339,1,0,1,0,0,0,1,0,0
158863,102,50,51.0,FirstHalf,MissedShots,Successful,Fulham,Kevin,77.3,63.1,1,0,firsttouch zone center rightfoot goalmouthy 44.4 outofboxcentre throwinsetpiece goalmouthz 88.9 misshigh,Right foot,Box,26.20877715575452,0.5234054353892037,0,0,1,0,0,0,1,0,0
159075,102,59,25.0,SecondHalf,SavedShot,Successful,Fulham,Rodrigo Muniz,88.4,32.9,1,0,blockedy 47.5 blockedx 98.2 oppositerelatedevent 473 goalmouthy 51.9 assisted boxright rightfoot relatedeventid 489 goalmouthz 4.4 lowleft regularplay zone center intentionalassist,Right foot,Box,20.663252406143616,0.9747402060914072,0,0,1,0,0,0,0,0,0
159236,102,69,22.0,SecondHalf,MissedShots,Successful,Everton,Idrissa Gueye,75.9,70.9,1,0,fromcorner highleft goalmouthz 51.4 zone center goalmouthy 60.8 assisted relatedeventid 561 leftfoot individualplay outofboxcentre,Left foot,Box,31.900156739426844,0.7144065545713323,0,0,0,1,0,0,0,1,0
159326,102,73,46.0,SecondHalf,MissedShots,Successful,Everton,Kiernan Dewsbury-Hall,81.6,55.5,1,0,zone center goalmouthz 83.3 highright intentionalassist regularplay outofboxcentre relatedeventid 628 goalmouthy 38.5 rightfoot assisted,Right foot,Box,19.204426573058626,0.29045928857429865,0,0,1,0,0,0,0,0,0
159421,102,80,4.0,SecondHalf,Goal,Successful,Everton,Michael Keane,95.4,46.0,1,1,zone center firsttouch fromcorner assisted goalmouthz 30.4 otherbodypart relatedeventid 662 intentionalassist smallboxcentre bigchance goalmouthy 50.4 highcentre,Other,SmallBox,6.095900261651264,0.7157435896688807,1,0,0,0,0,0,1,1,0
159481,102,83,56.0,SecondHalf,SavedShot,Successful,Fulham,Adama Traoré,86.8,28.9,1,0,assisted goalmouthz 14.6 rightfoot regularplay oppositerelatedevent 692 blockedy 47.5 individualplay zone center relatedeventid 698 boxright goalmouthy 48.4 blockedx 98.1 lowcentre,Right foot,Box,24.88875247978492,1.0117711170988903,0,0,1,0,0,0,0,0,0
159559,102,90,5.0,SecondHalf,MissedShots,Successful,Everton,James Garner,80.5,31.3,1,0,outofboxcentre rightfoot directfreekick goalmouthy 49.4 zone center goalmouthz 56.9,Right foot,Box,27.017401799580952,0.7644588158867395,0,0,1,0,0,0,0,0,0
159620,102,93,20.0,SecondHalf,SavedShot,Successful,Everton,Beto,94.3,49.9,1,0,head bigchance goalmouthy 51.2 firsttouch lowcentre intentionalassist fromcorner smallboxcentre blockedx 94.7 zone center relatedeventid 777 goalmouthz 19 sixyardblock assisted blockedy 50 oppositerelatedevent 762 blocked,Head,SmallBox,5.700877125495692,0.017542060057402727,1,1,0,0,0,0,1,1,0
159626,102,93,54.0,SecondHalf,SavedShot,Successful,Everton,Jack Grealish,79.1,65.0,1,0,zone center lowcentre blockedy 50 goalmouthz 13.9 outofboxcentre goalmouthy 49.3 oppositerelatedevent 765 fromcorner blockedx 99.4 individualplay rightfoot,Right foot,Box,25.725668115716648,0.6225088585504022,0,0,1,0,0,0,0,1,0
164112,103,8,58.0,FirstHalf,SavedShot,Successful,West Ham,Jarrod Bowen,77.9,39.8,1,0,zone center blockedy 44.0 goalmouthz 19 leftfoot oppositerelatedevent 56 blocked lowleft goalmouthy 53.5 directfreekick outofboxcentre blockedx 84.7,Left foot,Box,24.340295807569795,0.43240777557053806,0,0,0,1,0,0,0,0,0
164366,103,24,3.0,FirstHalf,SavedShot,Successful,Burnley,Lesley Ugochukwu,75.7,52.8,1,0,blockedy 52.2 lowcentre outofboxcentre assisted relatedeventid 189 regularplay blockedx 81.1 individualplay blocked rightfoot zone center goalmouthy 50.0 oppositerelatedevent 193 goalmouthz 19,Right foot,Box,24.46078494243388,0.11472040423104038,0,0,1,0,0,0,0,0,0
164391,103,26,9.0,FirstHalf,SavedShot,Successful,Burnley,Loum Tchaouna,75.0,48.1,1,0,firsttouch goalmouthy 49.5 leftfoot lowcentre blockedx 89.1 oppositerelatedevent 208 goalmouthz 19 volley zone center fastbreak outofboxcentre individualplay blocked blockedy 49.1,Left foot,Box,25.072096043211065,0.07585417968892591,0,0,0,1,0,1,1,0,1
164398,103,27,0.0,FirstHalf,SavedShot,Successful,Burnley,Lesley Ugochukwu,89.0,53.8,1,0,blocked zone center firsttouch boxcentre head blockedx 91.0 intentionalassist assisted goalmouthz 19 oppositerelatedevent 408 goalmouthy 49.7 lowcentre relatedeventid 205 fromcorner blockedy 53.1,Head,Box,11.637869220780923,0.33261969157391214,0,1,0,0,0,0,1,1,0
164400,103,27,2.0,FirstHalf,SavedShot,Successful,Burnley,Lesley Ugochukwu,87.5,46.0,1,0,oppositerelatedevent 210 boxcentre goalmouthy 50.0 blockedy 46.6 blocked rightfoot zone center goalmouthz 19 lowcentre fromcorner blockedx 89.3,Right foot,Box,13.124404748406688,0.3097029445424562,0,0,1,0,0,0,0,1,0
164408,103,27,7.0,FirstHalf,SavedShot,Successful,Burnley,Josh Cullen,78.3,43.8,1,0,blockedx 84.5 fromcorner outofboxcentre goalmouthy 51.6 goalmouthz 19 zone center individualplay lowcentre oppositerelatedevent 211 assisted blockedy 46.0 blocked rightfoot relatedeventid 208,Right foot,Box,22.56834065676961,0.27829965900511144,0,0,1,0,0,0,0,1,0
164576,103,34,35.0,FirstHalf,Goal,Successful,Burnley,Zian Flemming,92.6,52.1,1,1,boxcentre regularplay lowright zone center firsttouch bigchance goalmouthz 13.3 head goalmouthy 45.8,Head,Box,7.692203845452881,0.2765139466174741,1,1,0,0,0,0,1,0,0
164598,103,36,53.0,FirstHalf,SavedShot,Successful,West Ham,Jarrod Bowen,80.6,41.9,1,0,blocked individualplay regularplay blockedy 43.7 blockedx 84.0 goalmouthz 19 lowleft oppositerelatedevent 331 leftfoot relatedeventid 286 outofboxcentre goalmouthy 52.2 zone center assisted,Left foot,Box,21.02308255228049,0.3955229161296856,0,0,0,1,0,0,0,0,0
164603,103,37,37.0,FirstHalf,SavedShot,Successful,West Ham,Maximilian Kilman,89.9,45.8,1,0,boxcentre blockedx 95.6 goalmouthz 19 relatedeventid 290 blocked intentionalassist assisted blockedy 47.8 oppositerelatedevent 334 firsttouch head zone center fromcorner lowcentre sixyardblock goalmouthy 49.4,Head,Box,10.93846424321074,0.3940878849352376,0,1,0,0,0,0,1,1,0
